"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"	"Laminar_Viscosity"	"Skin_Friction_Coefficient"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"
25	9.909241437988340e-01	-1.280289614488857e-03	9.990346935087974e-01	0.000000000000000e+00	0.000000000000000e+00	2.506911534655982e+00	1.000000000000000e-10	1.002764613862393e+00	1.003729194720878e+00	1.753784766503295e-01	0.000000000000000e+00	0.000000000000000e+00	6.354017747771782e-04	-5.381807159663570e-08	1.078577665408882e+00	1.066122704526145e-20	
26	9.789211302792580e-01	-2.951446198418808e-03	9.983725026379461e-01	0.000000000000000e+00	0.000000000000000e+00	2.505630184636945e+00	1.000000000000000e-10	1.002252073854778e+00	1.003881565216247e+00	1.428363319232872e-01	0.000000000000000e+00	0.000000000000000e+00	1.070950380657522e-03	-4.929174454772666e-08	1.341698448976229e+00	1.062926949028106e-20	
27	9.631568360186920e-01	-5.108981458577545e-03	9.977877811391873e-01	0.000000000000000e+00	0.000000000000000e+00	2.504269666066283e+00	1.000000000000000e-10	1.001707866426513e+00	1.003924446130791e+00	1.082835621316396e-01	0.000000000000000e+00	0.000000000000000e+00	1.440205265539906e-03	-8.875492063459126e-08	1.505719974472141e+00	1.060334628992647e-20	
28	9.426407105822270e-01	-7.855481327107042e-03	9.973150444730812e-01	0.000000000000000e+00	0.000000000000000e+00	2.503101981839699e+00	1.000000000000000e-10	1.001240792735880e+00	1.003931986596392e+00	7.862816077182076e-02	0.000000000000000e+00	0.000000000000000e+00	1.716694279664963e-03	-1.240535412404855e-07	1.603461988275340e+00	1.058308254882085e-20	
29	9.162555145009680e-01	-1.128961886009035e-02	9.969506259180460e-01	0.000000000000000e+00	0.000000000000000e+00	2.502176328885632e+00	1.000000000000000e-10	1.000870531554253e+00	1.003927564972620e+00	5.511957065147826e-02	0.000000000000000e+00	0.000000000000000e+00	1.922735749384833e-03	-1.504785703549271e-07	1.665422211822068e+00	1.056773007536271e-20	
30	8.828360320456839e-01	-1.548809659764239e-02	9.965795764377368e-01	0.000000000000000e+00	0.000000000000000e+00	2.501087954929445e+00	1.000000000000000e-10	1.000435181971778e+00	1.003864508389062e+00	2.747839355451279e-02	0.000000000000000e+00	0.000000000000000e+00	2.084129650132947e-03	-1.631489089127501e-07	1.709802832092545e+00	1.055353394110658e-20	
31	8.413159970120960e-01	-2.048015683562499e-02	9.962005181967696e-01	0.000000000000000e+00	0.000000000000000e+00	2.499900309775370e+00	1.000000000000000e-10	9.999601239101477e-01	1.003769614945413e+00	-2.683950780824232e-03	0.000000000000000e+00	0.000000000000000e+00	2.216554563258882e-03	-1.657264646411037e-07	1.745143795161608e+00	1.053978267986889e-20	
32	7.909517772165610e-01	-2.621660130830753e-02	9.957729885495293e-01	0.000000000000000e+00	0.000000000000000e+00	2.498651619218438e+00	1.000000000000000e-10	9.994606476873752e-01	1.003698983586970e+00	-3.439665083874854e-02	0.000000000000000e+00	0.000000000000000e+00	2.313156853336541e-03	-1.750141948278863e-07	1.769317600866674e+00	1.052340792161881e-20	
33	7.316031585245610e-01	-3.253806414443636e-02	9.952577246590878e-01	0.000000000000000e+00	0.000000000000000e+00	2.497324397167139e+00	1.000000000000000e-10	9.989297588668553e-01	1.003685201541312e+00	-6.810379676813894e-02	0.000000000000000e+00	0.000000000000000e+00	2.376336185287961e-03	-1.924570956089407e-07	1.783546740674796e+00	1.050197579013147e-20	
34	6.640065698311099e-01	-3.915032464739417e-02	9.946455998406590e-01	0.000000000000000e+00	0.000000000000000e+00	2.495877763736274e+00	1.000000000000000e-10	9.983511054945094e-01	1.003721123627980e+00	-1.048436053877581e-01	0.000000000000000e+00	0.000000000000000e+00	2.434196617393618e-03	-2.105005302772387e-07	1.798291685394893e+00	1.047529887671316e-20	
35	5.899327756923080e-01	-4.561861289428874e-02	9.939555142172020e-01	0.000000000000000e+00	0.000000000000000e+00	2.494298158747066e+00	1.000000000000000e-10	9.977192634988263e-01	1.003782307701400e+00	-1.449604613651583e-01	0.000000000000000e+00	0.000000000000000e+00	2.543119834018745e-03	-2.354547935215591e-07	1.833686384452461e+00	1.044479054756037e-20	
36	5.121166001065770e-01	-5.139794887290158e-02	9.931921401021687e-01	0.000000000000000e+00	0.000000000000000e+00	2.492541955645381e+00	1.000000000000000e-10	9.970167822581520e-01	1.003846528125372e+00	-1.895623380234008e-01	0.000000000000000e+00	0.000000000000000e+00	2.775826315324648e-03	-2.798774908394714e-07	1.913540891322353e+00	1.041120515559158e-20	
37	4.339120676130220e-01	-5.591460064650605e-02	9.923114836010167e-01	0.000000000000000e+00	0.000000000000000e+00	2.490609922115941e+00	1.000000000000000e-10	9.962439688463763e-01	1.003958623868255e+00	-2.386297386542986e-01	0.000000000000000e+00	0.000000000000000e+00	3.065620043532247e-03	-3.428689821958066e-07	2.010896134097038e+00	1.037165862900954e-20	
38	3.587469844042950e-01	-5.869148183384367e-02	9.914237355182969e-01	0.000000000000000e+00	0.000000000000000e+00	2.488553567946253e+00	1.000000000000000e-10	9.954214271785009e-01	1.004027942587571e+00	-2.908544813130923e-01	0.000000000000000e+00	0.000000000000000e+00	3.487683759345968e-03	-4.397850360951409e-07	2.147583474041594e+00	1.033294904203784e-20	
39	2.895540445181870e-01	-5.947265120547269e-02	9.905191647765492e-01	0.000000000000000e+00	0.000000000000000e+00	2.486397572808203e+00	1.000000000000000e-10	9.945590291232810e-01	1.004074201122636e+00	-3.456097821839117e-01	0.000000000000000e+00	0.000000000000000e+00	3.966126856096777e-03	-5.735425410628526e-07	2.296338619528233e+00	1.029419658362976e-20	
40	2.283665749856950e-01	-5.828472232042683e-02	9.896219893368724e-01	0.000000000000000e+00	0.000000000000000e+00	2.484253046319681e+00	1.000000000000000e-10	9.937012185278722e-01	1.004117676124304e+00	-4.000738164630788e-01	0.000000000000000e+00	0.000000000000000e+00	4.462815781817120e-03	-7.499176063418046e-07	2.446617461857274e+00	1.025592739218790e-20	
41	1.761797307773510e-01	-5.540399685008031e-02	9.888818791722552e-01	0.000000000000000e+00	0.000000000000000e+00	2.482405021567199e+00	1.000000000000000e-10	9.929620086268796e-01	1.004121671531907e+00	-4.470076659662739e-01	0.000000000000000e+00	0.000000000000000e+00	5.006718612855763e-03	-9.809742211655646e-07	2.608616343745291e+00	1.022518756006184e-20	
42	1.330574640378200e-01	-5.125402533974487e-02	9.884833655318226e-01	0.000000000000000e+00	0.000000000000000e+00	2.481343216429761e+00	1.000000000000000e-10	9.925372865719039e-01	1.004096821300710e+00	-4.739740810293684e-01	0.000000000000000e+00	0.000000000000000e+00	5.619116316099525e-03	-1.268284321765755e-06	2.789928172525063e+00	1.020929703302863e-20	
43	9.838551560343448e-02	-4.628967359474944e-02	9.884573087797838e-01	0.000000000000000e+00	0.000000000000000e+00	2.481163062047936e+00	1.000000000000000e-10	9.924652248191741e-01	1.004050387388404e+00	-4.785494194454452e-01	0.000000000000000e+00	0.000000000000000e+00	6.296368068782765e-03	-1.613290796505055e-06	2.992463756447234e+00	1.020930862862995e-20	
44	7.115831019240228e-02	-4.091264364521334e-02	9.887088053574697e-01	0.000000000000000e+00	0.000000000000000e+00	2.481666782410739e+00	1.000000000000000e-10	9.926667129642954e-01	1.003998776681613e+00	-4.657565519972361e-01	0.000000000000000e+00	0.000000000000000e+00	6.982768309505257e-03	-2.000793459840423e-06	3.208067251092074e+00	1.022091373087647e-20	
45	5.022241269090757e-02	-3.543266689255811e-02	9.892692388859400e-01	0.000000000000000e+00	0.000000000000000e+00	2.482870702670468e+00	1.000000000000000e-10	9.931482810681869e-01	1.003916788333880e+00	-4.351808726357592e-01	0.000000000000000e+00	0.000000000000000e+00	7.631666668667587e-03	-2.426322028790364e-06	3.434738225735412e+00	1.024603593244263e-20	
46	3.444508613221498e-02	-3.006547322461565e-02	9.902233652274522e-01	0.000000000000000e+00	0.000000000000000e+00	2.485033489863983e+00	1.000000000000000e-10	9.940133959455931e-01	1.003823120268694e+00	-3.802530755315303e-01	0.000000000000000e+00	0.000000000000000e+00	8.088568898140493e-03	-2.801197570679163e-06	3.649276596311244e+00	1.028783351965879e-20	
47	2.280943840223927e-02	-2.495170224279449e-02	9.919600412487796e-01	0.000000000000000e+00	0.000000000000000e+00	2.488545257329303e+00	1.000000000000000e-10	9.954181029317209e-01	1.003481761139644e+00	-2.910655440949523e-01	0.000000000000000e+00	0.000000000000000e+00	8.601849758297364e-03	-3.308978481565996e-06	3.922901990428177e+00	1.036832054359399e-20	
48	1.445220176924677e-02	-2.018402699144572e-02	9.939332392365293e-01	0.000000000000000e+00	0.000000000000000e+00	2.494238246013943e+00	1.000000000000000e-10	9.976952984055770e-01	1.003780692141815e+00	-1.464820509412488e-01	0.000000000000000e+00	0.000000000000000e+00	8.924134722751500e-03	-4.056016155925064e-06	4.212740938607086e+00	1.044389303694042e-20	
49	8.660977828664375e-03	-1.583432528077909e-02	9.984394317320753e-01	0.000000000000000e+00	0.000000000000000e+00	2.501661467675361e+00	1.000000000000000e-10	1.000664587070144e+00	1.002224310135811e+00	4.204376172332084e-02	0.000000000000000e+00	0.000000000000000e+00	7.567529366379796e-03	-3.095601061941161e-06	4.159811079036765e+00	1.067269194637132e-20	
50	4.844550253733529e-03	-1.197282395717829e-02	1.000849058178525e+00	0.000000000000000e+00	0.000000000000000e+00	2.511524640073074e+00	1.000000000000000e-10	1.004609856029229e+00	1.003753277691501e+00	2.925364287272263e-01	0.000000000000000e+00	0.000000000000000e+00	8.814108326885652e-03	-4.800341744985111e-06	4.878770244354683e+00	1.073829262308072e-20	
51	2.493434235242850e-03	-8.666019672232862e-03	1.006949543919538e+00	0.000000000000000e+00	0.000000000000000e+00	2.521225463029561e+00	1.000000000000000e-10	1.008490185211824e+00	1.001525688308405e+00	5.389059451990812e-01	0.000000000000000e+00	0.000000000000000e+00	1.119094673931051e-02	-6.616499832864112e-06	6.118485590258429e+00	1.105900965815274e-20	
52	1.159193085740397e-03	-5.950300022223502e-03	1.013003654558560e+00	0.000000000000000e+00	0.000000000000000e+00	2.538803968017179e+00	1.000000000000000e-10	1.015521587206871e+00	1.002481286381258e+00	9.853430973379609e-01	0.000000000000000e+00	0.000000000000000e+00	1.485137408633402e-02	-1.446092604864320e-05	7.991984850477442e+00	1.130249733149344e-20	
53	4.691284473891598e-04	-3.805771251873249e-03	1.015450669806077e+00	0.000000000000000e+00	0.000000000000000e+00	2.538940192598723e+00	1.000000000000000e-10	1.015576077039489e+00	1.000119185033677e+00	9.888027609600025e-01	0.000000000000000e+00	0.000000000000000e+00	2.554685064700781e-03	-1.009052588921498e-06	3.845709410546563e+00	1.147436021129979e-20	
54	1.500786146402364e-04	-2.161299885350869e-03	1.008917067477653e+00	0.000000000000000e+00	0.000000000000000e+00	2.531753499419084e+00	1.000000000000000e-10	1.012701399767634e+00	1.003746555688947e+00	8.062840064542275e-01	0.000000000000000e+00	0.000000000000000e+00	5.690479564052798e-03	5.085443156941166e-06	6.748781474127344e+00	1.108892574429574e-20	
55	2.721275945542452e-05	-9.231024271926752e-04	1.005411972517381e+00	0.000000000000000e+00	0.000000000000000e+00	2.534091824184659e+00	1.000000000000000e-10	1.013636729673863e+00	1.008176135788582e+00	8.656698899439894e-01	0.000000000000000e+00	0.000000000000000e+00	3.473151306366367e-03	-1.099538672943304e-05	6.340588640127898e+00	1.082526880320400e-20	
56	0.000000000000000e+00	0.000000000000000e+00	9.996838816703495e-01	0.000000000000000e+00	0.000000000000000e+00	2.533844807649267e+00	1.000000000000000e-10	1.013537923059707e+00	1.013854048988673e+00	8.593964691571268e-01	0.000000000000000e+00	0.000000000000000e+00	1.238622716360384e-06	-7.075270439829722e-06	1.455136106068795e-01	1.044484685880176e-20	
57	2.721275945665566e-05	9.231024272135111e-04	1.005410172992776e+00	0.000000000000000e+00	0.000000000000000e+00	2.534091087325591e+00	1.000000000000000e-10	1.013636434930236e+00	1.008177647107493e+00	8.656511761077490e-01	0.000000000000000e+00	0.000000000000000e+00	3.471118683987025e-03	-1.099545608957312e-05	6.338720025031158e+00	1.082515394186460e-20	
58	1.500786146456709e-04	2.161299885389794e-03	1.008917413432647e+00	0.000000000000000e+00	0.000000000000000e+00	2.531753422725284e+00	1.000000000000000e-10	1.012701369090113e+00	1.003746181100783e+00	8.062820586798420e-01	0.000000000000000e+00	0.000000000000000e+00	5.690252144964864e-03	5.086631245341279e-06	6.748649707713442e+00	1.108895049176498e-20	
59	4.691284474090552e-04	3.805771251953191e-03	1.015448906383790e+00	0.000000000000000e+00	0.000000000000000e+00	2.538938139305881e+00	1.000000000000000e-10	1.015575255722352e+00	1.000120113016228e+00	9.887506139651657e-01	0.000000000000000e+00	0.000000000000000e+00	2.553680981492347e-03	-1.010107916082220e-06	3.844947503093340e+00	1.147425594509190e-20	
60	1.159193085789885e-03	5.950300022348630e-03	1.013004111130326e+00	0.000000000000000e+00	0.000000000000000e+00	2.538804362045676e+00	1.000000000000000e-10	1.015521744818270e+00	1.002480990139684e+00	9.853531043869227e-01	0.000000000000000e+00	0.000000000000000e+00	1.485134412382352e-02	-1.445892974859813e-05	7.991980404540267e+00	1.130252540869516e-20	
61	2.493434235350970e-03	8.666019672416576e-03	1.006949736576733e+00	0.000000000000000e+00	0.000000000000000e+00	2.521225587716135e+00	1.000000000000000e-10	1.008490235086454e+00	1.001525546219173e+00	5.389091118346243e-01	0.000000000000000e+00	0.000000000000000e+00	1.119098085207912e-02	-6.616564123586914e-06	6.118496168123165e+00	1.105902173997987e-20	
62	4.844550253940727e-03	1.197282395742617e-02	1.000849269943921e+00	0.000000000000000e+00	0.000000000000000e+00	2.511524872890416e+00	1.000000000000000e-10	1.004609949156166e+00	1.003753158359171e+00	2.925423415344579e-01	0.000000000000000e+00	0.000000000000000e+00	8.813984600439565e-03	-4.800195964385238e-06	4.878736963500097e+00	1.073830465377281e-20	
63	8.660977829023099e-03	1.583432528109248e-02	9.984396063500670e-01	0.000000000000000e+00	0.000000000000000e+00	2.501661698211388e+00	1.000000000000000e-10	1.000664679284555e+00	1.002224227214038e+00	4.204961659252903e-02	0.000000000000000e+00	0.000000000000000e+00	7.567476977743817e-03	-3.095573371819228e-06	4.159797308448676e+00	1.067270144862940e-20	
64	1.445220176983436e-02	2.018402699183120e-02	9.939334084205791e-01	0.000000000000000e+00	0.000000000000000e+00	2.494238471157812e+00	1.000000000000000e-10	9.976953884631247e-01	1.003780611888427e+00	-1.464763330154175e-01	0.000000000000000e+00	0.000000000000000e+00	8.924056955168198e-03	-4.055955070001032e-06	4.212723200297396e+00	1.044390207235566e-20	
65	2.280943840314228e-02	2.495170224324787e-02	9.919601877942691e-01	0.000000000000000e+00	0.000000000000000e+00	2.488545457751707e+00	1.000000000000000e-10	9.954181831006826e-01	1.003481693710416e+00	-2.910604540143436e-01	0.000000000000000e+00	0.000000000000000e+00	8.601790940898250e-03	-3.308935915426661e-06	3.922889070753210e+00	1.036832827646195e-20	
66	3.444508613354828e-02	3.006547322513315e-02	9.902234933394887e-01	0.000000000000000e+00	0.000000000000000e+00	2.485033664464855e+00	1.000000000000000e-10	9.940134657859420e-01	1.003823060926761e+00	-3.802486412342932e-01	0.000000000000000e+00	0.000000000000000e+00	8.088521554289754e-03	-2.801166365845373e-06	3.649266318146213e+00	1.028784024540027e-20	
67	5.022241269281980e-02	3.543266689313175e-02	9.892693450956105e-01	0.000000000000000e+00	0.000000000000000e+00	2.482870853614321e+00	1.000000000000000e-10	9.931483414457279e-01	1.003916741583831e+00	-4.351770391502736e-01	0.000000000000000e+00	0.000000000000000e+00	7.631627918795396e-03	-2.426298719149492e-06	3.434729813007516e+00	1.024604143223387e-20	
68	7.115831019507564e-02	4.091264364582575e-02	9.887088937254392e-01	0.000000000000000e+00	0.000000000000000e+00	2.481666913608194e+00	1.000000000000000e-10	9.926667654432775e-01	1.003998740025143e+00	-4.657532200063601e-01	0.000000000000000e+00	0.000000000000000e+00	6.982736469897624e-03	-2.000776162667416e-06	3.208060170436322e+00	1.022091824497764e-20	
69	9.838551560707631e-02	4.628967359536866e-02	9.884573831848443e-01	0.000000000000000e+00	0.000000000000000e+00	2.481163177541551e+00	1.000000000000000e-10	9.924652710166203e-01	1.004050358546308e+00	-4.785464862812864e-01	0.000000000000000e+00	0.000000000000000e+00	6.296342008804514e-03	-1.613277999596284e-06	2.992457742361465e+00	1.020931237849219e-20	
70	1.330574640426540e-01	5.125402534032247e-02	9.884834295155646e-01	0.000000000000000e+00	0.000000000000000e+00	2.481343321080574e+00	1.000000000000000e-10	9.925373284322293e-01	1.004096798654172e+00	-4.739714232372972e-01	0.000000000000000e+00	0.000000000000000e+00	5.619095736357545e-03	-1.268275213109786e-06	2.789923202165198e+00	1.020930020705303e-20	
71	1.761797307835840e-01	5.540399685055070e-02	9.888819347528829e-01	0.000000000000000e+00	0.000000000000000e+00	2.482405116732949e+00	1.000000000000000e-10	9.929620466931792e-01	1.004121653588837e+00	-4.470052490641500e-01	0.000000000000000e+00	0.000000000000000e+00	5.006703022192377e-03	-9.809681247684266e-07	2.608612391307954e+00	1.022519028000296e-20	
72	2.283665749934740e-01	5.828472232071416e-02	9.896220368890736e-01	0.000000000000000e+00	0.000000000000000e+00	2.484253130865596e+00	1.000000000000000e-10	9.937012523462384e-01	1.004117662048440e+00	-4.000716692703689e-01	0.000000000000000e+00	0.000000000000000e+00	4.462804138502308e-03	-7.499136928624030e-07	2.446614355405299e+00	1.025592969474402e-20	
73	2.895540445275380e-01	5.947265120550563e-02	9.905192055266873e-01	0.000000000000000e+00	0.000000000000000e+00	2.486397648089047e+00	1.000000000000000e-10	9.945590592356186e-01	1.004074190215271e+00	-3.456078702940408e-01	0.000000000000000e+00	0.000000000000000e+00	3.966118349801867e-03	-5.735401191327271e-07	2.296336223404093e+00	1.029419853537021e-20	
74	3.587469844150750e-01	5.869148183357661e-02	9.914237712743676e-01	0.000000000000000e+00	0.000000000000000e+00	2.488553636684423e+00	1.000000000000000e-10	9.954214546737690e-01	1.004027934109920e+00	-2.908527355859700e-01	0.000000000000000e+00	0.000000000000000e+00	3.487677669516632e-03	-4.397835520197837e-07	2.147581651754430e+00	1.033295073376093e-20	
